text1,text2,human
Why is Star Wars on the tv tho,Fuckin Star Wars is on and you wanna talk on the phone,4
Why is Star Wars on the tv tho,Star Wars AND Princess Diaries is on,4
Why is Star Wars on the tv tho,Haha i wanted star wars action figures few months ago,1
when is a star wars movie not on,am I the only one who thinks Star Wars is dumb af,2
when is a star wars movie not on,Star Wars is on so I guess there s my night,2
when is a star wars movie not on,is it weird that i love star wars,2
when is a star wars movie not on,I tried to watch Star Wars and I only kept it on for like 3 seconds,3
Star Wars on the other hand,Star Wars will NEVER get old,2
Star Wars on the other hand,Anyone up for a Star Wars marathon,2
Hell yeah Star Wars is on,You should be the one doing the next Star Wars movies,1
Hell yeah Star Wars is on,And I dont know if I still have the Star Wars movies either,1
Hell yeah Star Wars is on,Star Wars and lord of the rings on tv,4
Star Wars Return of the Jedi is on,Why is my boyfriend watching Star Wars right now,4
Star Wars Return of the Jedi is on,My favorite Star Wars movie is on,4
I must confess I love Star Wars,Turn on your TV to Spike and watch Star Wars,3
I must confess I love Star Wars,Star Wars will NEVER get old,5
I must confess I love Star Wars,Star Wars Return of the Jedi on Spike,3
I must confess I love Star Wars,I LOVE ALL THE STAR WARS LOVE ON MY TL RIGHT NOW,4
I must confess I love Star Wars,Somebody watch Star Wars with me please,4
Star Wars is on at the gym,watching Star Wars and the emperor is really mind rapey with Luke,1
Star Wars is on at the gym,your making me want to go watch star wars now,2
Star Wars is on at the gym,and of course because I drink and like Star Wars I know nothing about football,1
Star Wars is on at the gym,Star Wars Return of the Jedi on Spike,3
Which Star Wars episode should I watch,I have so much of a life that Im at home watching Star Wars,2
Which Star Wars episode should I watch,My parents are watching Star Wars,1
Uhm I need to sleep but Star Wars is on,Wow of course we would watch Star Wars,3
Uhm I need to sleep but Star Wars is on,The old Star Wars movies are so much better than some of the new ones,1
Uhm I need to sleep but Star Wars is on,puppy Arnold Palmer and Star Wars,1
when is a star wars movie not on,The Phantom Menace is no one s favorite Star Wars movie,1
Why did I just eat Taco Bell,Taco bell comes in handy at night,3
Why did I just eat Taco Bell,All this taco bell talk is making me hungry,1
I see you Taco Bell I see you,Im at Taco Bell right now,3
I see you Taco Bell I see you,Taco Bell over McDonald s any day,2
Crafting and Taco Bell with the girls,Now Taco Bell s closed what a day Im having,1
Crafting and Taco Bell with the girls,I write ballads about Taco Bell,1
And that taco bell hit the spot,Just spent 44 dollars at Taco Bell,3
And that taco bell hit the spot,did all of that 17 go to those awesome Taco Bell Churros,3
I just had the best Taco Bell ever,I have KFC Taco Bell and Chinese food in my refrigerator,1
I just had the best Taco Bell ever,Went to Taco Bell once and ordered in Mexican,1
I just had the best Taco Bell ever,It s 1236 and they guy in the Taco Bell drive thru denied me tacos,1
I just had the best Taco Bell ever,A number 6 from taco Bell would be super clutch right now,2
I just had the best Taco Bell ever,I dont understand how people eat Taco Bell as frequently as they do,1
Mackay is buying me taco bell,I need to run to Taco Bell and stop playing lol,1
I just went to Taco Bell for one taco,To have Taco Bell or to not have Taco Bell,2
I just went to Taco Bell for one taco,I will brin them Taco Bell chipotle soo they let me stay,1
I just went to Taco Bell for one taco,Someone called Taco Bell beat boxing,1
I am getting taco bell tomorrow,Omg and she bought me taco bell,1
I trust this fool at Taco Bell to get my order right,ahhhh shit my dad got me Taco Bell,1
I trust this fool at Taco Bell to get my order right,Treating myself to some Taco Bell,1
I trust this fool at Taco Bell to get my order right,Shoot now I just want Taco Bell,1
no you live in Texas,team repositioning from texas to kansas,0
no you live in Texas,Hoping to go to Texas this summer,0
bring the UFC back to south texas,When are you coming back to Texas,0
bring the UFC back to south texas,How many times do we have to listen to bloody Texas tonight,0
bring the UFC back to south texas,Id rather live in red TN that Texas lol,0
bring the UFC back to south texas,Going to Texas to seemy family and see amarder5 graduate from college,0
bring the UFC back to south texas,Texas Roadhouse with my ruv,0
I should move back to Texas myself,Ive got to get out of east Texas,0
I should move back to Texas myself,Im sure youre having fun in Texas,0
I should move back to Texas myself,I once paid to go and see Texas play a show in Dublin Castle,0
Watching the new Texas Chainsaw,oh my Godddddd I have never been this happy to be back in Texas,0
Watching the new Texas Chainsaw,Prayers and goodwill out to the tornado victims in Texas,0
Watching the new Texas Chainsaw,How many times do we have to listen to bloody Texas tonight,0
Watching the new Texas Chainsaw,Texas center Elbert Robinson is hoping to visit Louisville in the summer,0
Looking at apartments in Austin Texas,when are you coming to Texas so you can marry me,0
Looking at apartments in Austin Texas,Texas roadhouse parking lot completely full,0
Looking at apartments in Austin Texas,get me that first class flight to Texas,0
what about Dalton in Texas,Heading back home to Texas and then off to PINECOVE for the whole summer,0
Seriously Considering Going To A College In Texas,EXACTLY two weeks till I come back to Texas thank Jesus,0
Seriously Considering Going To A College In Texas,I love summertime in Texas but I hate the bugs that come along with it,0
Seriously Considering Going To A College In Texas,Im moving to Texas to marry AJ okay,0
Seriously Considering Going To A College In Texas,My home girl has be watching Texas Chainsaw Massacre,0
she s in Texas Chica,Will be in Texas alot sooner than I thought,0
she s in Texas Chica,Texas roadhouse parking lot completely full,0
she s in Texas Chica,these Texas Legends were the basis for our character s names,0
she s in Texas Chica,Seriously Considering Going To A College In Texas,0
About to see if ntz have the purge,aw go to the movies tonight to see the purge,3
Hopefully going to see the purge tonight,Debating if I should see the purge tonite,5
Hopefully going to see the purge tonight,Taking mommy to see The Purge for her birthday today,4
Hopefully going to see the purge tonight,I gotta see The purge this weekend,4
Going to see the Purge this weekend,Of Course I Had Dreams About The Purge All Night,2
Going to see the Purge this weekend,Can someone just take me to see the purge already,3
Who want s to go see the purge today,Everybody going to the movies today tk see The Purge,3
might just go see The purge,I heard the purge was BOOOTAAAAY,3
might just go see The purge,So ready to go see the purge,5
might just go see The purge,so I have nobody to see the Purge with,3
I want to go to the movies tonight and see the purge,I caaaaant wait to see the Purge ltrauzzi,4
I want to go to the movies tonight and see the purge,That s so bad about the purge,1
I want to go to the movies tonight and see the purge,People thought The Purge was a comedy,1
I want to go to the movies tonight and see the purge,So the purge aint worth it,1
I want to see the purge now,Someone go see The Purge with me today,4
I want to see the purge now,AND I WANT TO GO SEE THE PURGE,5
I want to see the purge now,Who s up to watch the Purge with me tonight,4
I want to watch the purge tonight,I want to go see The Purge who wants to come with,4
I want to watch the purge tonight,It s about to the purge up in this bitch,0
I want to watch the purge tonight,Im debating going to see The Purge at 1210 by myself,4
I want to watch the purge tonight,Thinking bout going to see the purge,4
I want to watch the purge tonight,Im dragging my bf to see the Purge tonight no matter what,4
Ahhh I want to see the purge tonight,Everybody keep saying The Purge was lame,1
Ahhh I want to see the purge tonight,The Purge is gonna be good omfg I cant wait to see it,4
Thornton with a glorious chance,Break his fucking arm Thornton,1
Thornton with a glorious chance,thornton is an absolute animal,2
Thornton with a glorious chance,Win or lose I love Thornton,3
Thornton with a glorious chance,Bout time Thornton dropped the gloves,1
Not much of a fight Dorsett was afraid of Thornton,Im hoping this DorsettThornton rivalry continues,3
Dorsett just called Thornton a C sucker,ya im a big fan on Thornton,1
Dorsett just called Thornton a C sucker,Thornton with a glorious chance,1
Dorsett just called Thornton a C sucker,An MMA affair at center between Dorsett and Thornton,3
That a boy Shawn Thornton,dorsett and thornton will be going another round tonight i guarantee it,1
That a boy Shawn Thornton,Thornton is such a bitch for a big guy,1
Thornton and Dorsett going at it,Dear refs Thornton going to kill him,3
Thornton and Dorsett going at it,Haha he went after paille and Thornton ran up to him lol,3
Thornton and Dorsett going at it,Thornton vs Dorsett wasnt great but then again it was,4
Thornton is a fuckin monster,Shawn Thornton has proven to be the best Thornton,1
Thornton giving it to Dorsett,Thornton is just a shit chris neil,1
Terrible things happening in Turkey,Children are dying in Turkey,4
Terrible things happening in Turkey,Voice of Turkey social networking websites blocked in Turkey,4
Terrible things happening in Turkey,dont be three monkey aganist violence in Turkey,2
Terrible things happening in Turkey,Be with us to stop the violence in Turkey,4
Terrible things happening in Turkey,Turkey s media is obviously censored,4
I want a turkey leg,Are you sure you arent just in Turkey,0
I want a turkey leg,People in Turkey are getting killed by the police now,0
I want a turkey leg,Protests in Turkey am wondering is this rise or fall of Muslim nations globally,0
turkey stuck in to throat,Turns out Turkey s really good at being in the EU,0
turkey stuck in to throat,Australians visiting Turkey are now charged the most for a VISA to enter Turkey,0
turkey stuck in to throat,Protesters defiant as unrest in Turkey enters third day,0
to see what really is going on in Turkey,they want the president to resign and want the old normal Turkey back,3
to see what really is going on in Turkey,u know this is a widespread problem in Turkey,2
to see what really is going on in Turkey,It is disgusting what is happening in Turkey,2
Pray for the revolutionaries in Turkey Syria and palestine,The state in Turkey another word for,1
You want minorities to rule in Turkey,Turkeys geziparki And Similarities With Other Social MediaDriven Protests,1
You want minorities to rule in Turkey,A lot of stuff happening in Turkey,2
You want minorities to rule in Turkey,Watch out comrades the CIA has many operatives in Turkey,1
Pray for the revolutionaries in Turkey Syria and palestine,YOUR BIG FANS IN TURKEY are now getting killed by the police,2
Pray for the revolutionaries in Turkey Syria and palestine,What the hell is going on in Turkey,2
Pray for the revolutionaries in Turkey Syria and palestine,Adana in southern Turkey receives its share of police brutality,3
I want a turkey sandwich,Dont serve me turkey bacon and expect respect,1
I want a turkey sandwich,if you support the innocent people of Turkey,0
I want a turkey sandwich,Protesters in Turkey overpowering the police taking their shields as trophies,0
I want a turkey sandwich,Lovely holiday rentals in Turkey,0
Children are dying in Turkey,Let me get this straight Turkey is rioting because of a,1
Children are dying in Turkey,Keep an eye on Turkey and also those injured in your thoughts,1
Children are dying in Turkey,great coverage on the events going on in Turkey,1
Children are dying in Turkey,Is Turkey s secular system of governance in danger,2
now udonis haslem is the heart and soul of the heat,they realized it was udonis haslem s house,1
now udonis haslem is the heart and soul of the heat,Udonis Haslem is the upgraded version of Zydrunas jondeuce,1
What is up with Udonis Haslem s beard,Smoke em if Udonis Haslem lol,1
Udonis Haslem is killing the Pacers by himself,Only player I respect on the Heat is Udonis Haslem,2
Udonis Haslem is killing the Pacers by himself,Udonis Haslem you are one cool customer,2
Udonis haslem is the reason we won tonight,Udonis Haslem should play Wolverine in a blaxpolitation version of XMen,2
Udonis haslem is the reason we won tonight,Udonis Haslem is the Trick Daddy of the NBA,2
Udonis Haslem is on the post game show,Udonis Haslem had jumped back over the shark,1
Udonis Haslem is on the post game show,Udonis haslem for sure does crack,1
Udonis haslem is lookin like Hornacek in the fucking corner b,Is there a better midrange shooter coming off the bench than Udonis Haslem,1
Udonis haslem is lookin like Hornacek in the fucking corner b,I am a big time fan of Udonis Haslem,1
Udonis Haslem has the ugliest jumper,Udonis Haslem is the best power forward in the NBA,1
Udonis Haslem has the ugliest jumper,Udonis Haslem might be my favorite player on the heat,1
Udonis Haslem has the ugliest jumper,Udonis Haslem is a disgusting human being,2
And passing the fire on to Udonis Haslem,LeBron carried the load Udonis Haslem showed up,3
And passing the fire on to Udonis Haslem,Three outlet passes to Udonis Haslem,3
this is the same Udonis Haslem from the WadeShaq championship,Ray Allen cant hit and Udonis Haslem cant miss,2
this is the same Udonis Haslem from the WadeShaq championship,Why do I dislike Udonis Haslem,1
this is the same Udonis Haslem from the WadeShaq championship,That is why udonis haslem is still the heart and soul of this team,3
World of Jenks is one of the best shows on TV,Watching world of jenks and this is some amazing stuff,4
World of Jenks is one of the best shows on TV,World of Jenks is my favorite show on tv,4
World of Jenks is one of the best shows on TV,Watching the world of jenks and the big boy started crying,2
World of Jenks is the only show I enjoy watching on MTV,Tonight s episode of World of Jenks is so sad but funny at the same time,3
Chad from world of Jenks is the absolute cutest,The World of Jenks is probably the most realest show Ive ever seen,1
Chad from world of Jenks is the absolute cutest,So why is World of Jenks on every other week this is so frustrating,1
Chad from world of Jenks is the absolute cutest,Chad from World of Jenks is so adorable,5
World of Jenks is the only show I enjoy watching on MTV,Watching world of jenks love this show,4
World of Jenks is the only show I enjoy watching on MTV,The World of Jenks is so inspiring,4
World of Jenks is the only show I enjoy watching on MTV,The World of Jenks season finale was amazing,3
World of Jenks is the only show I enjoy watching on MTV,I DONT WANT THE WORLD OF JENKS TO BE OVER,4
Chad on The World of Jenks is so freakin sweet,This World of Jenks finale is sad but in a good way,1
Chad on The World of Jenks is so freakin sweet,Such a good season of the world of jenks,1
The season finale of World of Jenks is tonight,World of Jenks is such an amazing TV show,2
The world of jenks is such a real show,I love Chad on World of Jenks he s great,1
The world of jenks is such a real show,Chad on The World of Jenks is my favorite person in this whole world,1
The world of jenks is such a real show,This World of Jenks episode is making my heart smile so big,3
The world of jenks is such a real show,I feel so bad for Chad on World of Jenks,2
The world of jenks is such a real show,Jenks from the World of Jenks is such a good person,2
The World of Jenks is over damn,I love World of Jenks so much Why does it have to be the finale already,4
WORLD OF JENKS IS ON AT 11,This season finale of The World of Jenks is legit,2
WORLD OF JENKS IS ON AT 11,World of Jenks is my favorite show on tv,2
WORLD OF JENKS IS ON AT 11,The world of jenks got lame real fast,1
ZBo is gettin muddy,Havent seen ZBo s rainbow jumper this series,1
ZBo is gettin muddy,you know the story of ZBo the bull,1
ZBo is gettin muddy,They needed u ZBo,1
ZBo made a jumper,Damn zbo got crossed up,1
ZBo made a jumper,ZBo not so much,1
ZBo just got CROSSED over,ZBo a grown man in the paint,1
ZBo just got CROSSED over,ZBo Hands r unbelievable,1
ZBo is frustrated with Manu,ZBo overrated or no,1
zbo is a beast,Zbo is Zero in this series,1
zbo is a beast,ZBo gonna catch a body tonight,3
zbo is a beast,ZBo is the reason for the end I the grizzles Season,1
This is the Zbo quarter,but ZBo disappointing every game,1
This is the Zbo quarter,Woulda been nice to see ZBo in the finals tho,1
This is the Zbo quarter,Love Memphis attitude toward ZBo,1
ZBo 1653 for the series,If ZBo showed up they wouldve won the series,1
ZBo 1653 for the series,ZBo s back and the Grindhouse is alive,1
ZBo 1653 for the series,ZBo rhymes with free throw,1
Nobody is outboarding ZBo,TayshaunTony on the wings with ZBo Marc covering the paint,1
Nobody is outboarding ZBo,Cmon zbo u need these,1
Nobody is outboarding ZBo,ZBo s play in this series,1
Nobody is outboarding ZBo,ZBo with a threepoint play,1
Ball dont lie ZBo,like ZBo isnt excessively physical at times,1
Ball dont lie ZBo,ZBo Hands r unbelievable,1
Ball dont lie ZBo,ZBo is the reason for the end I the grizzles Season,2
Ball dont lie ZBo,If Zbo didnt make that shot,2
The Spurs own ZBo,ZBo is a fucking scrub,1
The Spurs own ZBo,ZBo hit these free throws bruh,1
The Spurs own ZBo,I told you feed Zbo,1
The Spurs own ZBo,Memphis is still my team and ZBo is still my dude,1
