_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment,is_the_candidate_rephrasing_fluent_in_english,is_the_candidate_rephrasing_text_a_polite_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment_gold,id,is_the_candidate_rephrasing_fluent_in_english_gold,is_the_candidate_rephrasing_text_a_polite_comment_gold,original_toxic_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner_gold,value,variable,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system_gold
2849774625,10/3/2020 21:09:33,true,5764230806,,10/3/2020 21:05:11,false,feca,1,45454773,VEN,19,Altagracia,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:09:43,true,5764230842,,10/3/2020 20:51:33,false,clixsense,0.8,45105360,VEN,25,Caracas,1,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:15,true,5764230974,,10/3/2020 20:37:00,false,clixsense,1,44818082,VEN,23,La Mocha,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:17,true,5764230988,,10/3/2020 21:00:59,false,feca,1,45677341,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:17,true,5764230994,,10/3/2020 21:05:50,false,feca,0.8,45190007,VEN,4,Cambural De Cataure,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:22,true,5764231010,,10/3/2020 20:55:40,false,feca,1,45437540,VEN,23,Ciudad Ojeda,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:24,true,5764231030,,10/3/2020 21:06:35,false,feca,1,45548584,VEN,1,Puerto Ayacucho,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:28,true,5764231056,,10/3/2020 21:07:58,false,neodev,1,45403797,VEN,11,Agua Salada,1,5,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:10:41,true,5764231117,,10/3/2020 21:07:00,false,neodev,0.8571,44983862,VEN,7,Valencia,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:11:02,true,5764231195,,10/3/2020 21:09:54,false,feca,1,45581479,VEN,4,Cagua,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:11:36,true,5764231333,,10/3/2020 21:10:00,false,feca,1,45582475,USA,,,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:11:47,true,5764231388,,10/3/2020 20:51:09,false,feca,1,45571149,CAN,BC,Vancouver,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:11:47,true,5764231398,,10/3/2020 20:53:02,false,feca,1,45180786,VEN,13,Barquisimeto,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:11:50,true,5764231412,,10/3/2020 21:01:18,false,feca,1,45455117,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:12:00,true,5764231462,,10/3/2020 21:10:03,false,feca,1,45489349,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:12:05,true,5764231469,,10/3/2020 21:06:42,false,feca,0.8,45183888,VEN,13,Barquisimeto,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:12:07,true,5764231475,,10/3/2020 21:03:40,false,feca,1,46051560,VEN,5,Barinas,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:12:37,true,5764231552,,10/3/2020 21:09:53,false,feca,1,45526486,VEN,2,Bergantín,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:12:42,true,5764231602,,10/3/2020 20:35:38,false,feca,1,45349038,USA,NJ,Secaucus,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:13:13,true,5764231708,,10/3/2020 21:09:54,false,feca,1,45486557,VEN,13,Barquisimeto,1,1,3,,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:13:23,true,5764231745,,10/3/2020 21:06:48,false,feca,1,46092139,VEN,4,Cambural De Cataure,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:13:23,true,5764231749,,10/3/2020 21:03:14,false,neodev,1,43853612,VEN,25,Caracas,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:13:40,true,5764231836,,10/3/2020 21:03:26,false,feca,1,45955797,CAN,BC,Vancouver,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:13:53,true,5764231866,,10/3/2020 20:39:50,false,feca,1,45613850,VEN,7,Valencia,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:14:05,true,5764231910,,10/3/2020 21:09:58,false,neodev,1,45587562,VEN,8,San Carlos,1,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:15:09,true,5764232147,,10/3/2020 21:03:50,false,feca,1,45185322,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:15:55,true,5764232268,true,10/3/2020 20:59:01,false,feca,0.8,46139616,VEN,7,Antonio Jose De Sucre,3,3,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:17:26,true,5764232768,,10/3/2020 21:04:43,false,feca,0.8,45315255,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:17:44,true,5764232812,,10/3/2020 20:43:41,false,feca,1,45746005,VEN,19,Altagracia,1,4,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:20:25,true,5764233240,,10/3/2020 21:07:09,false,feca,1,45194429,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:22:53,true,5764233645,,10/3/2020 21:05:27,false,neodev,1,45574839,VEN,6,Puerto Ordaz,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:29:10,true,5764235281,,10/3/2020 20:51:46,false,feca,1,45489362,VEN,25,Caracas,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:38:23,true,5764237505,,10/3/2020 21:36:36,false,neodev,0.8,46136320,VEN,6,Puerto Ordaz,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:40:16,true,5764238032,,10/3/2020 21:37:33,false,feca,1,45547908,VEN,13,Barquisimeto,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:40:22,true,5764238075,,10/3/2020 21:36:36,false,neodev,1,46069554,VEN,6,Puerto Ordaz,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 21:43:33,true,5764239122,,10/3/2020 21:36:11,false,feca,1,45156739,VEN,4,La Victoria,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:04:35,true,5764243281,,10/3/2020 21:36:15,false,feca,1,45438974,VEN,25,Caracas,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:07:33,true,5764243812,,10/3/2020 21:36:22,false,feca,1,45707967,VEN,25,Caracas,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:08:43,true,5764244015,,10/3/2020 22:06:17,false,feca,1,45705939,PER,15,Lima,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:08:55,true,5764244086,,10/3/2020 22:06:31,false,feca,1,45527155,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:10:40,true,5764244447,,10/3/2020 22:06:18,false,feca,0.8,45602266,PER,15,Lima,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:10:45,true,5764244491,,10/3/2020 22:06:16,false,feca,1,46124356,VEN,3,Arichuna,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:19:15,true,5764245956,,10/3/2020 22:06:31,false,neodev,1,45301887,VEN,15,Gamelotal,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:25:14,true,5764246890,,10/3/2020 22:06:19,false,feca,0.8,45643168,VEN,3,Arichuna,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:42:57,true,5764250596,,10/3/2020 22:36:31,false,feca,1,46115499,VEN,4,Cagua,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 22:43:20,true,5764250671,,10/3/2020 22:36:24,false,feca,1,46041186,VEN,20,San Cristóbal,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 23:08:42,true,5764254314,,10/3/2020 23:06:32,false,feca,1,45543603,PER,15,Lima,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774625,10/3/2020 23:11:14,true,5764254640,,10/3/2020 23:06:31,false,feca,1,46127057,USA,NY,New York,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,1,3291,"1
2
3
4
5","1
2
3
4
5",Thomas Darcy Pathetic.,,God <unk> <unk>,CA rephrasing,1
2849774719,10/3/2020 15:25:25,true,5764117762,true,10/3/2020 15:22:29,false,feca,0.8333,45491818,VEN,7,Valencia,4,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:25:33,true,5764117815,true,10/3/2020 15:22:22,false,feca,0.8889,45833172,USA,NY,New York,3,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:25:41,true,5764117876,,10/3/2020 15:21:14,false,neodev,0.8333,40541660,VEN,25,Caracas,1,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:26:01,true,5764118031,,10/3/2020 15:22:34,false,clixsense,0.8333,45323931,USA,GA,Atlanta,2,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:26:17,true,5764118107,true,10/3/2020 15:23:15,false,feca,0.7778,45256208,USA,GA,Duluth,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:26:34,true,5764118235,true,10/3/2020 15:21:12,false,feca,0.8333,45657906,VEN,20,La Alquitrana,4,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:27:16,true,5764118527,true,10/3/2020 15:21:23,false,feca,0.8889,45615395,USA,NY,New York,2,3,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:27:28,true,5764118611,,10/3/2020 15:22:32,false,neodev,0.8,39000572,VEN,11,Agua Salada,1,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:27:42,true,5764118700,,10/3/2020 15:21:29,false,feca,0.7778,46007974,USA,,,1,2,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:29:40,true,5764119580,,10/3/2020 15:28:40,false,clixsense,0.8889,45989923,VEN,15,Guarenas,3,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:29:41,true,5764119603,true,10/3/2020 15:27:25,false,feca,0.7778,45412024,VEN,4,Maracay,4,3,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:29:52,true,5764119684,true,10/3/2020 15:21:11,false,feca,0.875,45541073,USA,VA,Manassas,3,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:30:48,true,5764120050,true,10/3/2020 15:29:34,false,feca,0.7143,45752372,USA,NY,Ridgewood,3,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:31:11,true,5764120161,,10/3/2020 15:30:44,false,feca,0.8889,45712300,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:32:21,true,5764120720,,10/3/2020 15:28:27,false,feca,0.8889,45449567,USA,AZ,Phoenix,3,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:32:29,true,5764120780,,10/3/2020 15:22:05,false,feca,0.75,45864584,VEN,7,Valencia,1,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:32:57,true,5764120942,,10/3/2020 15:21:37,false,feca,0.8889,45680782,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:34:31,true,5764121595,,10/3/2020 15:22:01,false,neodev,0.8571,45275688,VEN,25,Caracas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:35:03,true,5764121821,true,10/3/2020 15:32:55,false,feca,0.7778,45256178,USA,TX,Dallas,2,3,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:35:05,true,5764121846,,10/3/2020 15:32:31,false,feca,0.75,45243459,COL,34,Bogota,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:35:11,true,5764121884,,10/3/2020 15:31:29,false,clixsense,0.875,44618034,TUR,35,Izmir,2,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:36:38,true,5764122524,true,10/3/2020 15:36:18,false,feca,0.7778,45448356,VEN,25,Caracas,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
